Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	GO_ID_BP	Term_BP	Annotated_BP	Significant_BP	Expected_BP	Rank_in_classicFisher_BP	classicFisher_BP	elimFisher_BP	weight01Fisher_BP	parentchildFisher_BP	weightFisher_BP	leaFisher_BP	GO_ID_CC	Term_CC	Annotated_CC	Significant_CC	Expected_CC	Rank_in_classicFisher_CC	classicFisher_CC	elimFisher_CC	weight01Fisher_CC	parentchildFisher_CC	weightFisher_CC	leaFisher_CC	GO_ID_MF	Term_MF	Annotated_MF	Significant_MF	Expected_MF	Rank_in_classicFisher_MF	classicFisher_MF	elimFisher_MF	weight01Fisher_MF	parentchildFisher_MF	weightFisher_MF	leaFisher_MF	Gene_name	GeneID	CDS_Products	Gff_ontology_terms	Transcript_IDs	UniProtKB_Swiss_Prot	KEGG	PFAM	InterPro	EMBL
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0016604	nuclear body	369	8	1.66	8	0.00021	0.00021	1.6e-05	0.00022	0.00021	0.00021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0070062	extracellular exosome	251	7	1.13	6	0.00012	0.00012	0.00012	0.22527	1	0.00012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0001533	cornified envelope	20	7	0.09	1	1.7e-12	1.7e-12	1.7e-12	8.1e-14	1.7e-12	1.7e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0005576	extracellular region	1371	23	6.17	2	3.1e-09	0.00045	0.00033	3.6e-09	4e-04	3.1e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0005615	extracellular space	654	14	2.95	3	6.2e-07	0.00087	0.00087	6.8e-07	6.2e-07	6.2e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0005813	centrosome	235	6	1.06	12	0.00061	0.00061	0.00061	0.07566	0.00061	0.00061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0016604	nuclear body	369	8	1.66	8	0.00021	0.00021	1.6e-05	0.00022	0.00021	0.00021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0070062	extracellular exosome	251	7	1.13	6	0.00012	0.00012	0.00012	0.22527	1	0.00012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0070268	cornification	10	6	0.03	3	2e-13	2e-13	2e-13	2.2e-11	2e-13	2e-13	GO:0001533	cornified envelope	20	7	0.09	1	1.7e-12	1.7e-12	1.7e-12	8.1e-14	1.7e-12	1.7e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0070268	cornification	10	6	0.03	3	2e-13	2e-13	2e-13	2.2e-11	2e-13	2e-13	GO:0005576	extracellular region	1371	23	6.17	2	3.1e-09	0.00045	0.00033	3.6e-09	4e-04	3.1e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0070268	cornification	10	6	0.03	3	2e-13	2e-13	2e-13	2.2e-11	2e-13	2e-13	GO:0005615	extracellular space	654	14	2.95	3	6.2e-07	0.00087	0.00087	6.8e-07	6.2e-07	6.2e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0070268	cornification	10	6	0.03	3	2e-13	2e-13	2e-13	2.2e-11	2e-13	2e-13	GO:0005813	centrosome	235	6	1.06	12	0.00061	0.00061	0.00061	0.07566	0.00061	0.00061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0070268	cornification	10	6	0.03	3	2e-13	2e-13	2e-13	2.2e-11	2e-13	2e-13	GO:0016604	nuclear body	369	8	1.66	8	0.00021	0.00021	1.6e-05	0.00022	0.00021	0.00021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7683	11488.4300506305	-4.68673539645646	0.931440841359586	-6.40809509579549	1.47348998006741e-10	1.92850368591223e-06	GO:0070268	cornification	10	6	0.03	3	2e-13	2e-13	2e-13	2.2e-11	2e-13	2e-13	GO:0070062	extracellular exosome	251	7	1.13	6	0.00012	0.00012	0.00012	0.22527	1	0.00012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_9	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7683.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene9382	2749.07602693586	-3.85230245931133	0.957323952738901	-6.40219283921317	1.53161044291128e-10	2.00457174768228e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GO:0042302	structural constituent of cuticle	117	21	0.61	1	6.9e-28	6.9e-28	6.4e-28	2e-13	9.9e-28	6.9e-28	ACP20_5	NA	Adult-specific cuticular protein ACP-20	GO:0042302	gbgene9382.t1	P26967	NA	PF00379	IPR000618,IPR031311	X63459
gbgene16793	1293.94658519935	-5.22291642853362	0.875788208719579	-6.36504529896628	1.95232108280741e-10	2.55519783317834e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gbgene16793.t1	NA	NA	NA	NA	NA
gbgene15534	2424.17782811327	-3.72819287717359	0.959724169342554	-6.3230694773894	2.56417937346969e-10	3.35599796399713e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gbgene15534.t1	NA	NA	NA	NA	NA
gbgene17833	39734.8034248527	-4.19895280882022	0.948243013407887	-6.32079425465191	2.60222304220056e-10	3.4057895176321e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	gbgene17833.t1	NA	NA	NA	NA	NA
gbgene13284	119968.8924192	-4.22159171222972	0.947522323633039	-6.3125176535968	2.74532133659572e-10	3.59307656533648e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ZNF512B_6	57473	Zinc finger protein 512B	GO:0046872,GO:0003677,GO:0005654	gbgene13284.t1	Q96KM6	hsa:57473	NA	IPR013087,IPR036236	BC125128,AL834525,AL118506,AB033022,BC125129
gbgene8288	3174.0277726001	2.84057164096348	0.451207187517154	6.29555114827512	3.06309534237972e-10	4.00897918410658e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GO:0005576	extracellular region	1371	23	6.17	2	3.1e-09	0.00045	0.00033	3.6e-09	4e-04	3.1e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SERPINB1	507264	Leukocyte elastase inhibitor	GO:0005615,GO:0005737,GO:0004867,GO:0010951	gbgene8288.t1	Q1JPB0	bta:507264	PF00079	IPR036186,IPR000215,IPR042185,IPR015557,IPR023796,IPR042178,IPR023795	BT025443
gbgene8288	3174.0277726001	2.84057164096348	0.451207187517154	6.29555114827512	3.06309534237972e-10	4.00897918410658e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	GO:0005615	extracellular space	654	14	2.95	3	6.2e-07	0.00087	0.00087	6.8e-07	6.2e-07	6.2e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SERPINB1	507264	Leukocyte elastase inhibitor	GO:0005615,GO:0005737,GO:0004867,GO:0010951	gbgene8288.t1	Q1JPB0	bta:507264	PF00079	IPR036186,IPR000215,IPR042185,IPR015557,IPR023796,IPR042178,IPR023795	BT025443
gbgene5761	4995.89374793627	-3.90750332803148	0.955792488027389	-6.29461580894738	3.08162137822842e-10	4.03322605982535e-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ZNF512B_0	57473	Zinc finger protein 512B	GO:0046872,GO:0003677,GO:0005654	gbgene5761.t1	Q96KM6	hsa:57473	NA	IPR013087,IPR036236	BC125128,AL834525,AL118506,AB033022,BC125129
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0010224	response to UV-B	23	7	0.08	6	6.2e-13	6.2e-13	6.2e-13	1e-04	6.2e-13	6.2e-13	GO:0001533	cornified envelope	20	7	0.09	1	1.7e-12	1.7e-12	1.7e-12	8.1e-14	1.7e-12	1.7e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0010224	response to UV-B	23	7	0.08	6	6.2e-13	6.2e-13	6.2e-13	1e-04	6.2e-13	6.2e-13	GO:0005576	extracellular region	1371	23	6.17	2	3.1e-09	0.00045	0.00033	3.6e-09	4e-04	3.1e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0010224	response to UV-B	23	7	0.08	6	6.2e-13	6.2e-13	6.2e-13	1e-04	6.2e-13	6.2e-13	GO:0005615	extracellular space	654	14	2.95	3	6.2e-07	0.00087	0.00087	6.8e-07	6.2e-07	6.2e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0010224	response to UV-B	23	7	0.08	6	6.2e-13	6.2e-13	6.2e-13	1e-04	6.2e-13	6.2e-13	GO:0005813	centrosome	235	6	1.06	12	0.00061	0.00061	0.00061	0.07566	0.00061	0.00061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0010224	response to UV-B	23	7	0.08	6	6.2e-13	6.2e-13	6.2e-13	1e-04	6.2e-13	6.2e-13	GO:0016604	nuclear body	369	8	1.66	8	0.00021	0.00021	1.6e-05	0.00022	0.00021	0.00021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0010224	response to UV-B	23	7	0.08	6	6.2e-13	6.2e-13	6.2e-13	1e-04	6.2e-13	6.2e-13	GO:0070062	extracellular exosome	251	7	1.13	6	0.00012	0.00012	0.00012	0.22527	1	0.00012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0001533	cornified envelope	20	7	0.09	1	1.7e-12	1.7e-12	1.7e-12	8.1e-14	1.7e-12	1.7e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0005576	extracellular region	1371	23	6.17	2	3.1e-09	0.00045	0.00033	3.6e-09	4e-04	3.1e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0005615	extracellular space	654	14	2.95	3	6.2e-07	0.00087	0.00087	6.8e-07	6.2e-07	6.2e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0005813	centrosome	235	6	1.06	12	0.00061	0.00061	0.00061	0.07566	0.00061	0.00061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0016604	nuclear body	369	8	1.66	8	0.00021	0.00021	1.6e-05	0.00022	0.00021	0.00021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0018153	isopeptide cross-linking via N6-(L-isoglutamyl)-L-lysine	9	6	0.03	1	7.9e-14	7.9e-14	7.9e-14	4e-10	7.9e-14	7.9e-14	GO:0070062	extracellular exosome	251	7	1.13	6	0.00012	0.00012	0.00012	0.22527	1	0.00012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0001533	cornified envelope	20	7	0.09	1	1.7e-12	1.7e-12	1.7e-12	8.1e-14	1.7e-12	1.7e-12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0005576	extracellular region	1371	23	6.17	2	3.1e-09	0.00045	0.00033	3.6e-09	4e-04	3.1e-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
gbgene7681	13332.0874457599	-3.14693830862232	0.96737282290769	-6.23674154202565	4.4677924092422e-10	5.84744670521619e-06	GO:0031424	keratinization	21	7	0.07	5	3e-13	0.03029	0.03029	5.9e-13	0.03029	0.03029	GO:0005615	extracellular space	654	14	2.95	3	6.2e-07	0.00087	0.00087	6.8e-07	6.2e-07	6.2e-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IVL_8	3713	Involucrin	GO:0005829,GO:0018153,GO:0070268,GO:0005813,GO:0030216,GO:0070062,GO:0018149,GO:0010224,GO:0016604,GO:0005737,GO:0001533	gbgene7681.t1	P07476	hsa:3713	PF10583,PF00904	IPR019571,IPR000354,IPR019743,IPR002360	BC046391,M13903,AL162596
